FECHA,HORA,AUTOPISTA,BANDA Y/O RAMAL,PK,CONDICIONES METEOROLOGICAS,SUPERFICIE DE LA VIA,LESIONADOS,FALLECIDOS,TIPO DE SINIESTRO,MOTO,LVIANO,BUS,CAMION,AÑO_ARCHIVO
28/8/2023,8,AU FRONDIZI,DESCENDENTE,800,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,0,2023
28/8/2023,14,PASEO DEL BAJO,DESCENDENTE,7200,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,1,2023
28/8/2023,16,AU DELLEPIANE,DESCENDENTE,2500,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,2023
28/8/2023,16,AU DELLEPIANE,DESCENDENTE,900,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,1,0,2023
29/8/2023,5,AU FRONDIZI,DESCENDENTE,3000,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,2023
29/8/2023,9,AV. LUGONES,DESCENDENTE,6000,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,2023
29/8/2023,15,AU 25 DE MAYO,ASCENDENTE,300,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,2023
29/8/2023,15,AU 25 DE MAYO,ASCENDENTE,7400,BUENO,SECA,1,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,2023
29/8/2023,15,AU 25 DE MAYO,DESCENDENTE,8500,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,2023
29/8/2023,17,AU PERITO MORENO,DESCENDENTE,400,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,2023
29/8/2023,18,AU 25 DE MAYO,DESCENDENTE,8400,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,0,0,1,2023
29/8/2023,20,AU 25 DE MAYO,ASCENDENTE,5700,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,2023
30/8/2023,12,AU 25 DE MAYO,DESCENDENTE,7800,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,2023
30/8/2023,15,AU 25 DE MAYO,DESCENDENTE,4500,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,2023
30/8/2023,16,AU 25 DE MAYO,ASCENDENTE,6900,BUENO,SECA,1,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,2023
30/8/2023,17,AU 25 DE MAYO,ASCENDENTE,8800,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,2023
31/8/2023,15,AU ILLIA,ASCENDENTE,3000,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,2023
1/9/2023,13,AU PERITO MORENO,DESCENDENTE,1700,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,2023
1/9/2023,15,AU PERITO MORENO,DESCENDENTE,5900,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,2023
3/9/2023,1,AV. LUGONES,DESCENDENTE,8500,LLUVIOSO,MOJADA/HUMEDA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,2023
3/9/2023,6,AV. CANTILO,ASCENDENTE,9800,LLUVIOSO,MOJADA/HUMEDA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,2023
3/9/2023,6,DIST. UDAONDO,-,-,LLUVIOSO,MOJADA/HUMEDA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,2023
3/9/2023,14,AU FRONDIZI,ASCENDENTE,2200,LLUVIOSO,MOJADA/HUMEDA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,2023
3/9/2023,21,AU FRONDIZI,ASCENDENTE,3000,BUENO,MOJADA/HUMEDA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,0,2023
4/9/2023,9,AU PERITO MORENO,ASCENDENTE,4900,BUENO,SECA,0,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,2023
4/9/2023,10,AU FRONDIZI,DESCENDENTE,2000,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,0,0,2,2023
4/9/2023,14,AU 25 DE MAYO,DESCENDENTE,8000,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,1,0,2023
5/9/2023,6,AU DELLEPIANE,ASCENDENTE,1000,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,0,0,1,2023
5/9/2023,12,AU 25 DE MAYO,ASCENDENTE,700,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,0,2023
6/9/2023,17,AU ILLIA,ASCENDENTE,5000,BUENO,SECA,0,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,2023
6/9/2023,20,AU DELLEPIANE,DESCENDENTE,4500,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,0,0,1,2023
6/9/2023,20,AU 25 DE MAYO,DESCENDENTE,5000,BUENO,SECA,1,0,OBSTACULO NO FIJO,1,0,0,1,2023
7/9/2023,8,PASEO DEL BAJO,ASCENDENTE,4500,LLUVIOSO,MOJADA/HUMEDA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,1,0,2023
7/9/2023,9,AU ILLIA,DESCENDENTE,2700,LLUVIOSO,MOJADA/HUMEDA,0,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,0,0,0,1,2023
7/9/2023,18,AU 25 DE MAYO,DESCENDENTE,5700,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,2023
8/9/2023,7,AU 25 DE MAYO,ASCENDENTE,5500,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,2,0,0,0,2023
8/9/2023,7,AU 25 DE MAYO,ASCENDENTE,5000,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,0,0,2,0,2023
8/9/2023,8,AU 25 DE MAYO,ASCENDENTE,7700,BUENO,SECA,0,0,OBSTACULO NO FIJO,0,1,0,1,2023
8/9/2023,13,AV. CANTILO,ASCENDENTE,8600,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,1,2023
9/9/2023,4,AU PERITO MORENO,ASCENDENTE,3300,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,2023
9/9/2023,7,AV. CANTILO,ASCENDENTE,8000,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,2023
9/9/2023,15,AU ILLIA,DESCENDENTE,500,BUENO,SECA,0,0,OBSTACULO NO FIJO,0,1,1,0,2023
9/9/2023,16,AU FRONDIZI,ASCENDENTE,100,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,2023
9/9/2023,22,AU PERITO MORENO,ASCENDENTE,3500,BUENO,SECA,0,0,OBSTACULO NO FIJO,0,2,0,0,2023
10/9/2023,6,AU DELLEPIANE,ASCENDENTE,1900,BUENO,SECA,1,0,COLISION CON OBSTACULO FIJO,0,1,0,0,2023
10/9/2023,8,AU 25 DE MAYO,ASCENDENTE,7000,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,2023
10/9/2023,12,AU 25 DE MAYO,ASCENDENTE,800,BUENO,SECA,2,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,2023
10/9/2023,21,AU 25 DE MAYO,DESCENDENTE,0,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,2023
11/9/2023,14,AV. LUGONES,DESCENDENTE,9700,LLUVIOSO,MOJADA/HUMEDA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,0,2023
11/9/2023,18,AU 25 DE MAYO,ASCENDENTE,9200,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,2023
12/9/2023,6,AU 25 DE MAYO,ASCENDENTE,7700,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,2023
12/9/2023,7,AU PERITO MORENO,DESCENDENTE,4000,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,3,0,0,2023
12/9/2023,19,AU ILLIA,ASCENDENTE,3700,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,2023
14/9/2023,4,AV. LUGONES,DESCENDENTE,10300,BUENO,SECA,1,0,OBSTACULO NO FIJO,1,0,0,0,2023
14/9/2023,8,AV. LUGONES,DESCENDENTE,4500,BUENO,SECA,3,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,2023
14/9/2023,14,AV. LUGONES,DESCENDENTE,9300,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,3,0,0,2023
14/9/2023,14,AU FRONDIZI,DESCENDENTE,3000,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,0,2023
14/9/2023,21,AU FRONDIZI,DESCENDENTE,1600,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,3,0,0,2023
15/9/2023,7,AU DELLEPIANE,ASCENDENTE,1500,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,0,2023
15/9/2023,19,AU DELLEPIANE,DESCENDENTE,900,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,0,2023
16/9/2023,2,AU FRONDIZI,DESCENDENTE,300,BUENO,SECA,2,1,OBSTACULO NO FIJO,1,1,0,0,2023
16/9/2023,8,AU 25 DE MAYO,ASCENDENTE,5400,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,2023
16/9/2023,8,AU FRONDIZI,ASCENDENTE,3200,BUENO,SECA,2,0,COLISION CON DOS O MAS VEHICULOS,0,3,0,0,2023
16/9/2023,13,AU 25 DE MAYO,ASCENDENTE,600,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,2023
16/9/2023,13,AU FRONDIZI,DESCENDENTE,2600,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,2023
16/9/2023,14,AU 25 DE MAYO,ASCENDENTE,0,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,2023
16/9/2023,21,AU 25 DE MAYO,ASCENDENTE,4600,BUENO,SECA,1,0,OBSTACULO NO FIJO,1,1,0,0,2023
16/9/2023,22,AU DELLEPIANE,ASCENDENTE,3500,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,2023
18/9/2023,2,DIST. DELLEPIANE,RAMAL 9,-,BUENO,DESLIZANTE,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,2023
18/9/2023,15,AU 25 DE MAYO,DESCENDENTE,3100,BUENO,SECA,1,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,2023
18/9/2023,19,AV. CANTILO,ASCENDENTE,10400,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,2023
19/9/2023,9,AV. LUGONES,DESCENDENTE,9800,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,2023
19/9/2023,15,AU PERITO MORENO,ASCENDENTE,4900,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,2023
20/9/2023,8,AV. CANTILO,ASCENDENTE,8000,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,1,2023
20/9/2023,9,AU DELLEPIANE,ASCENDENTE,4600,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,3,0,0,2023
20/9/2023,17,AU 25 DE MAYO,DESCENDENTE,2400,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,0,2023
21/9/2023,5,AU PERITO MORENO,ASCENDENTE,3500,LLUVIOSO,MOJADA/HUMEDA,0,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,2023
21/9/2023,8,AU PERITO MORENO,DESCENDENTE,3100,BUENO,MOJADA/HUMEDA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,2023
21/9/2023,8,AU ILLIA,DESCENDENTE,500,BUENO,MOJADA/HUMEDA,1,0,COLISION CON OBSTACULO FIJO,1,0,0,0,2023
21/9/2023,12,AU PERITO MORENO,ASCENDENTE,400,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,1,2023
21/9/2023,12,AU DELLEPIANE,ASCENDENTE,1000,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,4,0,0,2023
21/9/2023,13,AU 25 DE MAYO,DESCENDENTE,800,BUENO,MOJADA/HUMEDA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,1,2023
21/9/2023,15,AU DELLEPIANE,ASCENDENTE,3800,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,3,0,0,2023
21/9/2023,16,AU DELLEPIANE,DESCENDENTE,1800,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,2023
22/9/2023,17,AU PERITO MORENO,ASCENDENTE,3800,BUENO,SECA,0,0,OBSTACULO NO FIJO,0,2,0,0,2023
22/9/2023,20,AU FRONDIZI,DESCENDENTE,2500,BUENO,SECA,0,0,OBSTACULO NO FIJO,1,0,0,0,2023
22/9/2023,22,AU 25 DE MAYO,ASCENDENTE,8100,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,2023
23/9/2023,6,AU ILLIA,DESCENDENTE,4200,BUENO,SECA,0,0,OBSTACULO NO FIJO,0,1,0,0,2023
23/9/2023,7,AU ILLIA,ASCENDENTE,5000,BUENO,SECA,0,0,OBSTACULO NO FIJO,0,0,1,0,2023
23/9/2023,10,AV. LUGONES,DESCENDENTE,5200,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,2023
23/9/2023,17,AV. LUGONES,DESCENDENTE,10300,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,0,2023
24/9/2023,6,AU 25 DE MAYO,DESCENDENTE,3300,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,2023
24/9/2023,15,AU ILLIA,DESCENDENTE,2500,BUENO,SECA,1,0,COLISION CON OBSTACULO FIJO,0,1,0,0,2023
25/9/2023,7,AU 25 DE MAYO,DESCENDENTE,8600,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,0,2,1,0,2023
26/9/2023,6,AU 25 DE MAYO,DESCENDENTE,8200,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,0,0,0,2023
26/9/2023,7,AU 25 DE MAYO,ASCENDENTE,6100,BUENO,SECA,1,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,2023
26/9/2023,8,AV. LUGONES,DESCENDENTE,10000,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,1,2023
27/9/2023,7,AU ILLIA,ASCENDENTE,5400,BUENO,SECA,2,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,1,2023
27/9/2023,8,AU 25 DE MAYO,DESCENDENTE,1600,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,0,0,1,2023
27/9/2023,15,AU PERITO MORENO,ASCENDENTE,3400,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,2023
27/9/2023,15,AU 25 DE MAYO,ASCENDENTE,8200,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,2023
27/9/2023,17,AU PERITO MORENO,DESCENDENTE,4300,BUENO,SECA,0,0,OBSTACULO NO FIJO,0,3,0,0,2023
28/9/2023,7,AU DELLEPIANE,ASCENDENTE,1100,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,2023
28/9/2023,10,AU 25 DE MAYO,ASCENDENTE,700,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,1,2023
28/9/2023,15,AU FRONDIZI,DESCENDENTE,1700,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,2023
28/9/2023,17,AU PERITO MORENO,DESCENDENTE,5100,BUENO,SECA,0,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,2023
28/9/2023,20,AU 25 DE MAYO,DESCENDENTE,4000,BUENO,SECA,0,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,0,1,0,0,2023
28/9/2023,20,AU 25 DE MAYO,DESCENDENTE,8600,BUENO,SECA,1,0,COLISION CON OBSTACULO FIJO,0,1,0,0,2023
29/9/2023,9,AU PERITO MORENO,ASCENDENTE,5400,BUENO,SECA,1,0,COLISION CON OBSTACULO FIJO,0,1,2,0,2023
29/9/2023,12,AU PERITO MORENO,DESCENDENTE,300,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,1,0,2023
29/9/2023,14,AU 25 DE MAYO,DESCENDENTE,6300,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,0,2023
29/9/2023,16,AU 25 DE MAYO,DESCENDENTE,4800,BUENO,SECA,0,0,OBSTACULO NO FIJO,0,1,1,0,2023
1/10/2023,1,AU PERITO MORENO,ASCENDENTE,5500,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,0,2023
1/10/2023,5,AU DELLEPIANE,ASCENDENTE,3500,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,2023
1/10/2023,6,AV. LUGONES,DESCENDENTE,4500,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,2023
1/10/2023,7,AV. LUGONES,DESCENDENTE,6000,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,2023
1/10/2023,15,AV. LUGONES,DESCENDENTE,6600,BUENO,SECA,2,0,COLISION CON DOS O MAS VEHICULOS,0,4,1,0,2023
1/10/2023,17,PASEO DEL BAJO,ASCENDENTE,900,BUENO,SECA,0,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,0,1,0,0,2023
2/10/2023,8,AV. CANTILO,ASCENDENTE,8500,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,1,2023
2/10/2023,9,AU DELLEPIANE,ASCENDENTE,3800,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,1,0,0,0,2023
2/10/2023,10,AU PERITO MORENO,ASCENDENTE,500,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,1,2023
2/10/2023,12,AU DELLEPIANE,DESCENDENTE,2000,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,2023
3/10/2023,19,AU PERITO MORENO,DESCENDENTE,3100,LLUVIOSO,MOJADA/HUMEDA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,1,2023
4/10/2023,7,AU 25 DE MAYO,ASCENDENTE,0,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,2023
4/10/2023,9,AU PERITO MORENO,ASCENDENTE,1000,BUENO,SECA,0,0,OBSTACULO NO FIJO,0,3,0,0,2023
4/10/2023,16,AU 25 DE MAYO,DESCENDENTE,2100,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,0,2023
4/10/2023,19,AV. LUGONES,DESCENDENTE,6100,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,2023
5/10/2023,4,AV. CANTILO,ASCENDENTE,8700,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,2023
5/10/2023,13,AV. CANTILO,ASCENDENTE,8500,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,2023
5/10/2023,19,AU DELLEPIANE,DESCENDENTE,2800,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,2023
5/10/2023,22,AU 25 DE MAYO,DESCENDENTE,8400,BUENO,SECA,0,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,2023
6/10/2023,8,AU 25 DE MAYO,ASCENDENTE,1000,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,2023
6/10/2023,8,AU PERITO MORENO,DESCENDENTE,4500,BUENO,SECA,0,0,OBSTACULO NO FIJO,0,1,0,0,2023
6/10/2023,13,AU ILLIA,DESCENDENTE,3300,BUENO,SECA,0,0,OBSTACULO NO FIJO,0,5,0,0,2023
6/10/2023,18,AU FRONDIZI,DESCENDENTE,1800,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,2023
7/10/2023,7,AU 25 DE MAYO,DESCENDENTE,9100,BUENO,PAV/DEFECTUOSO,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,1,2023
7/10/2023,17,AU PERITO MORENO,DESCENDENTE,2400,BUENO,SECA,0,0,OBSTACULO NO FIJO,0,1,0,0,2023
8/10/2023,1,AU 25 DE MAYO,DESCENDENTE,1900,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,2023
8/10/2023,16,AU FRONDIZI,ASCENDENTE,1500,BUENO,SECA,3,0,OBSTACULO NO FIJO,0,2,0,0,2023
8/10/2023,18,AV. LUGONES,DESCENDENTE,9000,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,2023
8/10/2023,18,AV. LUGONES,DESCENDENTE,6000,BUENO,SECA,2,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,2023
9/10/2023,12,AU CAMPORA,DESCENDENTE,1500,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,2023
9/10/2023,13,AU DELLEPIANE,ASCENDENTE,600,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,2023
9/10/2023,19,AU 25 DE MAYO,DESCENDENTE,4600,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,1,2023
10/10/2023,17,AU PERITO MORENO,DESCENDENTE,4500,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,2023
10/10/2023,19,AU PERITO MORENO,DESCENDENTE,1100,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,0,2023
11/10/2023,6,PASEO DEL BAJO,DESCENDENTE,800,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,0,0,1,2023
11/10/2023,7,AV. LUGONES,DESCENDENTE,9900,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,2023
11/10/2023,13,AU FRONDIZI,ASCENDENTE,3100,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,2023
11/10/2023,13,AV. CANTILO,ASCENDENTE,8500,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,2023
11/10/2023,14,TRANSICION RAMAL 2,RAMAL DE ENLACE,-,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,3,0,0,2023
11/10/2023,18,AU ILLIA,ASCENDENTE,4500,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,1,2023
12/10/2023,10,AU PERITO MORENO,ASCENDENTE,3500,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,0,2023
12/10/2023,15,AU PERITO MORENO,DESCENDENTE,5400,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,2023
12/10/2023,22,AU DELLEPIANE,DESCENDENTE,1500,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,2023
13/10/2023,7,AU 25 DE MAYO,DESCENDENTE,900,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,1,2023
15/10/2023,7,TRANSICION RAMAL 3,RAMAL DE ENLACE,-,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,2023
15/10/2023,19,AU PERITO MORENO,DESCENDENTE,5300,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,2023
16/10/2023,7,AU 25 DE MAYO,DESCENDENTE,6300,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,2023
16/10/2023,7,AU FRONDIZI,ASCENDENTE,2900,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,2023
16/10/2023,12,AU 25 DE MAYO,DESCENDENTE,6000,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,1,2023
17/10/2023,14,AV. LUGONES,DESCENDENTE,7300,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,2023
17/10/2023,16,AU 25 DE MAYO,DESCENDENTE,5000,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,2023
18/10/2023,14,AV. CANTILO,ASCENDENTE,8200,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,1,2023
18/10/2023,19,AU 25 DE MAYO,DESCENDENTE,4000,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,2023
18/10/2023,20,AU FRONDIZI,DESCENDENTE,300,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,2023
18/10/2023,22,AU DELLEPIANE,ASCENDENTE,1000,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,2,0,0,2023
20/10/2023,5,AU DELLEPIANE,ASCENDENTE,2900,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,1,2023
20/10/2023,7,AV. LUGONES,DESCENDENTE,10100,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,1,2023
20/10/2023,8,AU DELLEPIANE,ASCENDENTE,500,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,2023
20/10/2023,15,AU CAMPORA,ASCENDENTE,400,BUENO,SECA,1,0,OBSTACULO NO FIJO,1,0,0,1,2023
21/10/2023,11,AU 25 DE MAYO,ASCENDENTE,8200,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,1,2023
22/10/2023,5,AU PERITO MORENO,DESCENDENTE,1500,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,2023
23/10/2023,5,AU 25 DE MAYO,DESCENDENTE,8900,LLUVIOSO,MOJADA/HUMEDA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,2023
23/10/2023,22,AU 25 DE MAYO,DESCENDENTE,8100,LLUVIOSO,MOJADA/HUMEDA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,2023
24/10/2023,10,AU ILLIA,DESCENDENTE,2300,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,2023
24/10/2023,19,AU DELLEPIANE,DESCENDENTE,3000,BUENO,SECA,0,0,OBSTACULO NO FIJO,0,1,0,0,2023
24/10/2023,22,AV. LUGONES,DESCENDENTE,5000,BUENO,SECA,1,0,COLISION CON OBSTACULO FIJO,1,0,0,0,2023
25/10/2023,12,AV. LUGONES,DESCENDENTE,6000,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,0,0,1,2023
25/10/2023,12,AU 25 DE MAYO,DESCENDENTE,9200,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,0,0,1,2023
