fecha_conteo,ubicacion_conteo,longitud_conteo,latitud_conteo,comuna_conteo,especificacion_via_conteos,sentido_circulacion_conteo,conteo_vehiculos
2024-01-10,CORDOBA AV. 4570,-58.429776,-34.594591,Comuna 15,calle_avenida,oeste,34195.0
2024-01-17,CORDOBA AV. 4570,-58.429776,-34.594591,Comuna 15,calle_avenida,oeste,32495.0
2024-01-24,CORDOBA AV. 4570,-58.429776,-34.594591,Comuna 15,calle_avenida,oeste,28948.0
2024-01-31,CORDOBA AV. 4570,-58.429776,-34.594591,Comuna 15,calle_avenida,oeste,35469.0
2024-02-07,CORDOBA AV. 4570,-58.429776,-34.594591,Comuna 15,calle_avenida,oeste,39141.0
2024-02-14,CORDOBA AV. 4570,-58.429776,-34.594591,Comuna 15,calle_avenida,oeste,35397.0
2024-02-21,CORDOBA AV. 4570,-58.429776,-34.594591,Comuna 15,calle_avenida,oeste,34271.0
2024-02-28,CORDOBA AV. 4570,-58.429776,-34.594591,Comuna 15,calle_avenida,oeste,33847.0
2024-03-06,CORDOBA AV. 4570,-58.429776,-34.594591,Comuna 15,calle_avenida,oeste,34233.0
2024-03-13,CORDOBA AV. 4570,-58.429776,-34.594591,Comuna 15,calle_avenida,oeste,31724.0
2024-03-20,CORDOBA AV. 4570,-58.429776,-34.594591,Comuna 15,calle_avenida,oeste,29375.0
2024-03-27,CORDOBA AV. 4570,-58.429776,-34.594591,Comuna 15,calle_avenida,oeste,36001.0
2024-04-03,CORDOBA AV. 4570,-58.429776,-34.594591,Comuna 15,calle_avenida,oeste,32627.0
2024-04-10,CORDOBA AV. 4570,-58.429776,-34.594591,Comuna 15,calle_avenida,oeste,41754.0
2024-04-17,CORDOBA AV. 4570,-58.429776,-34.594591,Comuna 15,calle_avenida,oeste,37555.0
2024-04-24,CORDOBA AV. 4570,-58.429776,-34.594591,Comuna 15,calle_avenida,oeste,37232.0
2024-05-01,CORDOBA AV. 4570,-58.429776,-34.594591,Comuna 15,calle_avenida,oeste,32205.0
2024-05-08,CORDOBA AV. 4570,-58.429776,-34.594591,Comuna 15,calle_avenida,oeste,37207.0
2024-05-15,CORDOBA AV. 4570,-58.429776,-34.594591,Comuna 15,calle_avenida,oeste,38088.0
2024-05-22,CORDOBA AV. 4570,-58.429776,-34.594591,Comuna 15,calle_avenida,oeste,38579.0
2024-05-29,CORDOBA AV. 4570,-58.429776,-34.594591,Comuna 15,calle_avenida,oeste,38731.0
2024-06-05,CORDOBA AV. 4570,-58.429776,-34.594591,Comuna 15,calle_avenida,oeste,30204.0
2024-06-12,CORDOBA AV. 4570,-58.429776,-34.594591,Comuna 15,calle_avenida,oeste,32732.0
2024-06-19,CORDOBA AV. 4570,-58.429776,-34.594591,Comuna 15,calle_avenida,oeste,29771.0
2024-06-26,CORDOBA AV. 4570,-58.429776,-34.594591,Comuna 15,calle_avenida,oeste,31586.0
2024-07-03,CORDOBA AV. 4570,-58.429776,-34.594591,Comuna 15,calle_avenida,oeste,29137.0
2024-07-10,CORDOBA AV. 4570,-58.429776,-34.594591,Comuna 15,calle_avenida,oeste,28320.0
2024-07-17,CORDOBA AV. 4570,-58.429776,-34.594591,Comuna 15,calle_avenida,oeste,29461.0
2024-07-24,CORDOBA AV. 4570,-58.429776,-34.594591,Comuna 15,calle_avenida,oeste,31283.0
2024-07-31,CORDOBA AV. 4570,-58.429776,-34.594591,Comuna 15,calle_avenida,oeste,32377.0
2024-01-03,RIVADAVIA AV. 2775,-58.405518,-34.610013,Comuna 3,calle_avenida,oeste,13918.0
2024-01-10,RIVADAVIA AV. 2775,-58.405518,-34.610013,Comuna 3,calle_avenida,oeste,14380.0
2024-01-17,RIVADAVIA AV. 2775,-58.405518,-34.610013,Comuna 3,calle_avenida,oeste,12196.0
2024-01-24,RIVADAVIA AV. 2775,-58.405518,-34.610013,Comuna 3,calle_avenida,oeste,8031.0
2024-01-31,RIVADAVIA AV. 2775,-58.405518,-34.610013,Comuna 3,calle_avenida,oeste,12058.0
2024-02-07,RIVADAVIA AV. 2775,-58.405518,-34.610013,Comuna 3,calle_avenida,oeste,17874.0
2024-02-14,RIVADAVIA AV. 2775,-58.405518,-34.610013,Comuna 3,calle_avenida,oeste,15022.0
2024-02-21,RIVADAVIA AV. 2775,-58.405518,-34.610013,Comuna 3,calle_avenida,oeste,12215.0
2024-02-28,RIVADAVIA AV. 2775,-58.405518,-34.610013,Comuna 3,calle_avenida,oeste,12776.0
2024-03-06,RIVADAVIA AV. 2775,-58.405518,-34.610013,Comuna 3,calle_avenida,oeste,13270.0
2024-03-13,RIVADAVIA AV. 2775,-58.405518,-34.610013,Comuna 3,calle_avenida,oeste,14576.0
2024-03-20,RIVADAVIA AV. 2775,-58.405518,-34.610013,Comuna 3,calle_avenida,oeste,8835.0
2024-03-27,RIVADAVIA AV. 2775,-58.405518,-34.610013,Comuna 3,calle_avenida,oeste,14634.0
2024-04-03,RIVADAVIA AV. 2775,-58.405518,-34.610013,Comuna 3,calle_avenida,oeste,14802.0
2024-04-10,RIVADAVIA AV. 2775,-58.405518,-34.610013,Comuna 3,calle_avenida,oeste,16725.0
2024-04-17,RIVADAVIA AV. 2775,-58.405518,-34.610013,Comuna 3,calle_avenida,oeste,15283.0
2024-04-24,RIVADAVIA AV. 2775,-58.405518,-34.610013,Comuna 3,calle_avenida,oeste,15358.0
2024-05-01,RIVADAVIA AV. 2775,-58.405518,-34.610013,Comuna 3,calle_avenida,oeste,8434.0
2024-05-08,RIVADAVIA AV. 2775,-58.405518,-34.610013,Comuna 3,calle_avenida,oeste,14590.0
2024-05-15,RIVADAVIA AV. 2775,-58.405518,-34.610013,Comuna 3,calle_avenida,oeste,15634.0
2024-05-22,RIVADAVIA AV. 2775,-58.405518,-34.610013,Comuna 3,calle_avenida,oeste,15610.0
2024-05-29,RIVADAVIA AV. 2775,-58.405518,-34.610013,Comuna 3,calle_avenida,oeste,15020.0
2024-06-05,RIVADAVIA AV. 2775,-58.405518,-34.610013,Comuna 3,calle_avenida,oeste,17020.0
2024-06-12,RIVADAVIA AV. 2775,-58.405518,-34.610013,Comuna 3,calle_avenida,oeste,11791.0
2024-06-19,RIVADAVIA AV. 2775,-58.405518,-34.610013,Comuna 3,calle_avenida,oeste,16793.0
2024-06-26,RIVADAVIA AV. 2775,-58.405518,-34.610013,Comuna 3,calle_avenida,oeste,16736.0
2024-07-03,RIVADAVIA AV. 2775,-58.405518,-34.610013,Comuna 3,calle_avenida,oeste,16596.0
2024-07-10,RIVADAVIA AV. 2775,-58.405518,-34.610013,Comuna 3,calle_avenida,oeste,16237.0
2024-07-17,RIVADAVIA AV. 2775,-58.405518,-34.610013,Comuna 3,calle_avenida,oeste,15490.0
2024-07-24,RIVADAVIA AV. 2775,-58.405518,-34.610013,Comuna 3,calle_avenida,oeste,14753.0
2024-07-31,RIVADAVIA AV. 2775,-58.405518,-34.610013,Comuna 3,calle_avenida,oeste,17126.0
2024-01-03,SANTA FE AV. 2622,-58.403884,-34.594047,Comuna 2,calle_avenida,este,3957.0
2024-01-10,SANTA FE AV. 2622,-58.403884,-34.594047,Comuna 2,calle_avenida,este,3734.0
2024-01-17,SANTA FE AV. 2622,-58.403884,-34.594047,Comuna 2,calle_avenida,este,3934.0
2024-01-24,SANTA FE AV. 2622,-58.403884,-34.594047,Comuna 2,calle_avenida,este,3703.0
2024-01-31,SANTA FE AV. 2622,-58.403884,-34.594047,Comuna 2,calle_avenida,este,4119.0
2024-02-07,SANTA FE AV. 2622,-58.403884,-34.594047,Comuna 2,calle_avenida,este,4035.0
2024-02-14,SANTA FE AV. 2622,-58.403884,-34.594047,Comuna 2,calle_avenida,este,4976.0
2024-02-21,SANTA FE AV. 2622,-58.403884,-34.594047,Comuna 2,calle_avenida,este,4207.0
2024-02-28,SANTA FE AV. 2622,-58.403884,-34.594047,Comuna 2,calle_avenida,este,4100.0
2024-03-06,SANTA FE AV. 2622,-58.403884,-34.594047,Comuna 2,calle_avenida,este,4298.0
2024-03-13,SANTA FE AV. 2622,-58.403884,-34.594047,Comuna 2,calle_avenida,este,4138.0
2024-03-20,SANTA FE AV. 2622,-58.403884,-34.594047,Comuna 2,calle_avenida,este,2603.0
2024-03-27,SANTA FE AV. 2622,-58.403884,-34.594047,Comuna 2,calle_avenida,este,12249.0
2024-04-03,SANTA FE AV. 2622,-58.403884,-34.594047,Comuna 2,calle_avenida,este,13396.0
2024-04-10,SANTA FE AV. 2622,-58.403884,-34.594047,Comuna 2,calle_avenida,este,15991.0
2024-04-17,SANTA FE AV. 2622,-58.403884,-34.594047,Comuna 2,calle_avenida,este,15143.0
2024-04-24,SANTA FE AV. 2622,-58.403884,-34.594047,Comuna 2,calle_avenida,este,14144.0
2024-05-01,SANTA FE AV. 2622,-58.403884,-34.594047,Comuna 2,calle_avenida,este,10548.0
2024-05-08,SANTA FE AV. 2622,-58.403884,-34.594047,Comuna 2,calle_avenida,este,15119.0
2024-05-15,SANTA FE AV. 2622,-58.403884,-34.594047,Comuna 2,calle_avenida,este,15161.0
2024-05-22,SANTA FE AV. 2622,-58.403884,-34.594047,Comuna 2,calle_avenida,este,14718.0
2024-05-29,SANTA FE AV. 2622,-58.403884,-34.594047,Comuna 2,calle_avenida,este,13983.0
2024-06-05,SANTA FE AV. 2622,-58.403884,-34.594047,Comuna 2,calle_avenida,este,15024.0
2024-06-12,SANTA FE AV. 2622,-58.403884,-34.594047,Comuna 2,calle_avenida,este,14735.0
2024-06-19,SANTA FE AV. 2622,-58.403884,-34.594047,Comuna 2,calle_avenida,este,14984.0
2024-06-26,SANTA FE AV. 2622,-58.403884,-34.594047,Comuna 2,calle_avenida,este,15246.0
2024-07-03,SANTA FE AV. 2622,-58.403884,-34.594047,Comuna 2,calle_avenida,este,15576.0
2024-07-10,SANTA FE AV. 2622,-58.403884,-34.594047,Comuna 2,calle_avenida,este,15220.0
2024-07-17,SANTA FE AV. 2622,-58.403884,-34.594047,Comuna 2,calle_avenida,este,14283.0
2024-07-24,SANTA FE AV. 2622,-58.403884,-34.594047,Comuna 2,calle_avenida,este,15252.0
2024-07-31,SANTA FE AV. 2622,-58.403884,-34.594047,Comuna 2,calle_avenida,este,16725.0
2024-01-03,BELGRANO AV. 3218,-58.411416,-34.615436,Comuna 3,calle_avenida,este,17979.0
2024-01-10,BELGRANO AV. 3218,-58.411416,-34.615436,Comuna 3,calle_avenida,este,18264.0
2024-01-17,BELGRANO AV. 3218,-58.411416,-34.615436,Comuna 3,calle_avenida,este,16052.0
2024-01-24,BELGRANO AV. 3218,-58.411416,-34.615436,Comuna 3,calle_avenida,este,11234.0
2024-01-31,BELGRANO AV. 3218,-58.411416,-34.615436,Comuna 3,calle_avenida,este,17291.0
2024-02-07,BELGRANO AV. 3218,-58.411416,-34.615436,Comuna 3,calle_avenida,este,21559.0
2024-02-14,BELGRANO AV. 3218,-58.411416,-34.615436,Comuna 3,calle_avenida,este,19500.0
2024-02-21,BELGRANO AV. 3218,-58.411416,-34.615436,Comuna 3,calle_avenida,este,18666.0
2024-02-28,BELGRANO AV. 3218,-58.411416,-34.615436,Comuna 3,calle_avenida,este,18761.0
2024-03-06,BELGRANO AV. 3218,-58.411416,-34.615436,Comuna 3,calle_avenida,este,19083.0
2024-03-13,BELGRANO AV. 3218,-58.411416,-34.615436,Comuna 3,calle_avenida,este,19951.0
2024-03-20,BELGRANO AV. 3218,-58.411416,-34.615436,Comuna 3,calle_avenida,este,14549.0
2024-03-27,BELGRANO AV. 3218,-58.411416,-34.615436,Comuna 3,calle_avenida,este,19486.0
2024-04-03,BELGRANO AV. 3218,-58.411416,-34.615436,Comuna 3,calle_avenida,este,17628.0
2024-04-10,BELGRANO AV. 3218,-58.411416,-34.615436,Comuna 3,calle_avenida,este,18730.0
2024-04-17,BELGRANO AV. 3218,-58.411416,-34.615436,Comuna 3,calle_avenida,este,17263.0
2024-04-24,BELGRANO AV. 3218,-58.411416,-34.615436,Comuna 3,calle_avenida,este,16828.0
2024-05-01,BELGRANO AV. 3218,-58.411416,-34.615436,Comuna 3,calle_avenida,este,8330.0
2024-05-08,BELGRANO AV. 3218,-58.411416,-34.615436,Comuna 3,calle_avenida,este,17307.0
2024-05-15,BELGRANO AV. 3218,-58.411416,-34.615436,Comuna 3,calle_avenida,este,18178.0
2024-05-22,BELGRANO AV. 3218,-58.411416,-34.615436,Comuna 3,calle_avenida,este,16321.0
2024-05-29,BELGRANO AV. 3218,-58.411416,-34.615436,Comuna 3,calle_avenida,este,16657.0
2024-06-05,BELGRANO AV. 3218,-58.411416,-34.615436,Comuna 3,calle_avenida,este,16933.0
2024-06-12,BELGRANO AV. 3218,-58.411416,-34.615436,Comuna 3,calle_avenida,este,14807.0
2024-06-19,BELGRANO AV. 3218,-58.411416,-34.615436,Comuna 3,calle_avenida,este,18617.0
2024-06-26,BELGRANO AV. 3218,-58.411416,-34.615436,Comuna 3,calle_avenida,este,16605.0
2024-07-03,BELGRANO AV. 3218,-58.411416,-34.615436,Comuna 3,calle_avenida,este,17774.0
2024-07-10,BELGRANO AV. 3218,-58.411416,-34.615436,Comuna 3,calle_avenida,este,17282.0
2024-07-17,BELGRANO AV. 3218,-58.411416,-34.615436,Comuna 3,calle_avenida,este,17916.0
2024-07-24,BELGRANO AV. 3218,-58.411416,-34.615436,Comuna 3,calle_avenida,este,16817.0
2024-07-31,BELGRANO AV. 3218,-58.411416,-34.615436,Comuna 3,calle_avenida,este,18812.0
2024-01-03,INDEPENDENCIA AV. 2086,-58.395712,-34.618449,Comuna 3,calle_avenida,oeste,19561.0
2024-01-10,INDEPENDENCIA AV. 2086,-58.395712,-34.618449,Comuna 3,calle_avenida,oeste,18645.0
2024-01-17,INDEPENDENCIA AV. 2086,-58.395712,-34.618449,Comuna 3,calle_avenida,oeste,18639.0
2024-01-24,INDEPENDENCIA AV. 2086,-58.395712,-34.618449,Comuna 3,calle_avenida,oeste,15186.0
2024-01-31,INDEPENDENCIA AV. 2086,-58.395712,-34.618449,Comuna 3,calle_avenida,oeste,19084.0
2024-02-07,INDEPENDENCIA AV. 2086,-58.395712,-34.618449,Comuna 3,calle_avenida,oeste,19206.0
2024-02-14,INDEPENDENCIA AV. 2086,-58.395712,-34.618449,Comuna 3,calle_avenida,oeste,21264.0
2024-02-21,INDEPENDENCIA AV. 2086,-58.395712,-34.618449,Comuna 3,calle_avenida,oeste,19712.0
2024-02-28,INDEPENDENCIA AV. 2086,-58.395712,-34.618449,Comuna 3,calle_avenida,oeste,19378.0
2024-03-06,INDEPENDENCIA AV. 2086,-58.395712,-34.618449,Comuna 3,calle_avenida,oeste,19370.0
2024-03-13,INDEPENDENCIA AV. 2086,-58.395712,-34.618449,Comuna 3,calle_avenida,oeste,14224.0
2024-03-20,INDEPENDENCIA AV. 2086,-58.395712,-34.618449,Comuna 3,calle_avenida,oeste,13236.0
2024-03-27,INDEPENDENCIA AV. 2086,-58.395712,-34.618449,Comuna 3,calle_avenida,oeste,20370.0
2024-04-03,INDEPENDENCIA AV. 2086,-58.395712,-34.618449,Comuna 3,calle_avenida,oeste,15150.0
2024-04-10,INDEPENDENCIA AV. 2086,-58.395712,-34.618449,Comuna 3,calle_avenida,oeste,17736.0
2024-04-17,INDEPENDENCIA AV. 2086,-58.395712,-34.618449,Comuna 3,calle_avenida,oeste,19970.0
2024-04-24,INDEPENDENCIA AV. 2086,-58.395712,-34.618449,Comuna 3,calle_avenida,oeste,19668.0
2024-05-01,INDEPENDENCIA AV. 2086,-58.395712,-34.618449,Comuna 3,calle_avenida,oeste,8465.0
2024-05-08,INDEPENDENCIA AV. 2086,-58.395712,-34.618449,Comuna 3,calle_avenida,oeste,17585.0
2024-05-15,INDEPENDENCIA AV. 2086,-58.395712,-34.618449,Comuna 3,calle_avenida,oeste,17452.0
2024-05-22,INDEPENDENCIA AV. 2086,-58.395712,-34.618449,Comuna 3,calle_avenida,oeste,16718.0
2024-05-29,INDEPENDENCIA AV. 2086,-58.395712,-34.618449,Comuna 3,calle_avenida,oeste,16042.0
2024-06-05,INDEPENDENCIA AV. 2086,-58.395712,-34.618449,Comuna 3,calle_avenida,oeste,16009.0
2024-06-12,INDEPENDENCIA AV. 2086,-58.395712,-34.618449,Comuna 3,calle_avenida,oeste,14110.0
2024-06-19,INDEPENDENCIA AV. 2086,-58.395712,-34.618449,Comuna 3,calle_avenida,oeste,16391.0
2024-06-26,INDEPENDENCIA AV. 2086,-58.395712,-34.618449,Comuna 3,calle_avenida,oeste,16504.0
2024-07-03,INDEPENDENCIA AV. 2086,-58.395712,-34.618449,Comuna 3,calle_avenida,oeste,16080.0
2024-07-10,INDEPENDENCIA AV. 2086,-58.395712,-34.618449,Comuna 3,calle_avenida,oeste,17487.0
2024-07-17,INDEPENDENCIA AV. 2086,-58.395712,-34.618449,Comuna 3,calle_avenida,oeste,16478.0
2024-07-24,INDEPENDENCIA AV. 2086,-58.395712,-34.618449,Comuna 3,calle_avenida,oeste,13800.0
2024-01-03,"ALEM, LEANDRO N. AV. 518",-58.370691,-34.601595,Comuna 1,calle_avenida,sur,5844.0
2024-01-10,"ALEM, LEANDRO N. AV. 518",-58.370691,-34.601595,Comuna 1,calle_avenida,sur,6003.0
2024-01-17,"ALEM, LEANDRO N. AV. 518",-58.370691,-34.601595,Comuna 1,calle_avenida,sur,4374.0
2024-01-24,"ALEM, LEANDRO N. AV. 518",-58.370691,-34.601595,Comuna 1,calle_avenida,sur,2877.0
2024-01-31,"ALEM, LEANDRO N. AV. 518",-58.370691,-34.601595,Comuna 1,calle_avenida,sur,5370.0
2024-02-07,"ALEM, LEANDRO N. AV. 518",-58.370691,-34.601595,Comuna 1,calle_avenida,sur,7805.0
2024-02-14,"ALEM, LEANDRO N. AV. 518",-58.370691,-34.601595,Comuna 1,calle_avenida,sur,7214.0
2024-02-21,"ALEM, LEANDRO N. AV. 518",-58.370691,-34.601595,Comuna 1,calle_avenida,sur,6130.0
2024-02-28,"ALEM, LEANDRO N. AV. 518",-58.370691,-34.601595,Comuna 1,calle_avenida,sur,6310.0
2024-03-06,"ALEM, LEANDRO N. AV. 518",-58.370691,-34.601595,Comuna 1,calle_avenida,sur,6948.0
2024-03-13,"ALEM, LEANDRO N. AV. 518",-58.370691,-34.601595,Comuna 1,calle_avenida,sur,144.0
2024-03-20,"ALEM, LEANDRO N. AV. 518",-58.370691,-34.601595,Comuna 1,calle_avenida,sur,274.0
2024-03-27,"ALEM, LEANDRO N. AV. 518",-58.370691,-34.601595,Comuna 1,calle_avenida,sur,8956.0
2024-04-03,"ALEM, LEANDRO N. AV. 518",-58.370691,-34.601595,Comuna 1,calle_avenida,sur,6288.0
2024-04-10,"ALEM, LEANDRO N. AV. 518",-58.370691,-34.601595,Comuna 1,calle_avenida,sur,8315.0
2024-04-17,"ALEM, LEANDRO N. AV. 518",-58.370691,-34.601595,Comuna 1,calle_avenida,sur,7323.0
2024-04-24,"ALEM, LEANDRO N. AV. 518",-58.370691,-34.601595,Comuna 1,calle_avenida,sur,7434.0
2024-05-01,"ALEM, LEANDRO N. AV. 518",-58.370691,-34.601595,Comuna 1,calle_avenida,sur,2562.0
2024-05-08,"ALEM, LEANDRO N. AV. 518",-58.370691,-34.601595,Comuna 1,calle_avenida,sur,
2024-05-15,"ALEM, LEANDRO N. AV. 518",-58.370691,-34.601595,Comuna 1,calle_avenida,sur,
2024-05-22,"ALEM, LEANDRO N. AV. 518",-58.370691,-34.601595,Comuna 1,calle_avenida,sur,8677.0
2024-05-29,"ALEM, LEANDRO N. AV. 518",-58.370691,-34.601595,Comuna 1,calle_avenida,sur,6906.0
2024-06-05,"ALEM, LEANDRO N. AV. 518",-58.370691,-34.601595,Comuna 1,calle_avenida,sur,4200.0
2024-06-12,"ALEM, LEANDRO N. AV. 518",-58.370691,-34.601595,Comuna 1,calle_avenida,sur,8092.0
2024-06-19,"ALEM, LEANDRO N. AV. 518",-58.370691,-34.601595,Comuna 1,calle_avenida,sur,8092.0
2024-06-26,"ALEM, LEANDRO N. AV. 518",-58.370691,-34.601595,Comuna 1,calle_avenida,sur,7186.0
2024-07-03,"ALEM, LEANDRO N. AV. 518",-58.370691,-34.601595,Comuna 1,calle_avenida,sur,7370.0
2024-07-10,"ALEM, LEANDRO N. AV. 518",-58.370691,-34.601595,Comuna 1,calle_avenida,sur,6879.0
2024-07-17,"ALEM, LEANDRO N. AV. 518",-58.370691,-34.601595,Comuna 1,calle_avenida,sur,7791.0
2024-07-24,"ALEM, LEANDRO N. AV. 518",-58.370691,-34.601595,Comuna 1,calle_avenida,sur,8587.0
2024-07-31,"ALEM, LEANDRO N. AV. 518",-58.370691,-34.601595,Comuna 1,calle_avenida,sur,8049.0
2024-01-03,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,calle_avenida,este,7174.0
2024-01-10,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,calle_avenida,este,7753.0
2024-01-17,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,calle_avenida,este,6008.0
2024-01-24,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,calle_avenida,este,4719.0
2024-01-31,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,calle_avenida,este,6542.0
2024-02-07,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,calle_avenida,este,8534.0
2024-02-14,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,calle_avenida,este,7120.0
2024-02-21,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,calle_avenida,este,7119.0
2024-02-28,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,calle_avenida,este,7122.0
2024-03-06,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,calle_avenida,este,7518.0
2024-03-13,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,calle_avenida,este,8729.0
2024-03-20,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,calle_avenida,este,7218.0
2024-03-27,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,calle_avenida,este,8654.0
2024-04-03,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,calle_avenida,este,9013.0
2024-04-10,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,calle_avenida,este,9720.0
2024-04-17,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,calle_avenida,este,8854.0
2024-04-24,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,calle_avenida,este,8835.0
2024-05-01,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,calle_avenida,este,5567.0
2024-05-08,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,calle_avenida,este,8428.0
2024-05-15,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,calle_avenida,este,8478.0
2024-05-22,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,calle_avenida,este,8371.0
2024-05-29,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,calle_avenida,este,8283.0
2024-06-05,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,calle_avenida,este,7652.0
2024-06-12,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,calle_avenida,este,8001.0
2024-06-19,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,calle_avenida,este,8378.0
2024-06-26,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,calle_avenida,este,8159.0
2024-07-03,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,calle_avenida,este,7800.0
2024-07-10,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,calle_avenida,este,7901.0
2024-07-17,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,calle_avenida,este,7845.0
2024-07-24,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,calle_avenida,este,7565.0
2024-07-31,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,calle_avenida,este,8003.0
2024-01-03,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,calle_avenida,este,27004.0
2024-01-10,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,calle_avenida,este,28475.0
2024-01-17,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,calle_avenida,este,28417.0
2024-01-24,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,calle_avenida,este,27057.0
2024-01-31,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,calle_avenida,este,29921.0
2024-02-07,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,calle_avenida,este,30366.0
2024-02-14,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,calle_avenida,este,28058.0
2024-02-21,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,calle_avenida,este,30947.0
2024-02-28,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,calle_avenida,este,30423.0
2024-03-06,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,calle_avenida,este,32576.0
2024-03-13,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,calle_avenida,este,29054.0
2024-03-20,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,calle_avenida,este,26389.0
2024-03-27,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,calle_avenida,este,34046.0
2024-04-03,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,calle_avenida,este,31595.0
2024-04-10,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,calle_avenida,este,33809.0
2024-04-17,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,calle_avenida,este,32617.0
2024-04-24,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,calle_avenida,este,33778.0
2024-05-01,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,calle_avenida,este,26534.0
2024-05-08,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,calle_avenida,este,32511.0
2024-05-15,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,calle_avenida,este,33062.0
2024-05-22,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,calle_avenida,este,33322.0
2024-05-29,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,calle_avenida,este,32785.0
2024-06-05,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,calle_avenida,este,32481.0
2024-06-12,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,calle_avenida,este,29483.0
2024-06-19,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,calle_avenida,este,31458.0
2024-06-26,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,calle_avenida,este,30978.0
2024-07-03,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,calle_avenida,este,30086.0
2024-07-10,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,calle_avenida,este,28464.0
2024-07-17,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,calle_avenida,este,30086.0
2024-07-24,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,calle_avenida,este,30894.0
2024-07-31,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,calle_avenida,este,31076.0
2024-01-03,VERTIZ VIRREY AV. 2010,-58.449507,-34.559083,Comuna 13,calle_avenida,sur,5819.0
2024-01-10,VERTIZ VIRREY AV. 2010,-58.449507,-34.559083,Comuna 13,calle_avenida,sur,5848.0
2024-01-17,VERTIZ VIRREY AV. 2010,-58.449507,-34.559083,Comuna 13,calle_avenida,sur,5565.0
