id_siniestro;numero_total_de_victimas;numero_victimas_leve_siniestro;numero_victimas_grave_siniestro;numero_victimas_mortal_siniestro;fecha_siniestro;anio_siniestro;mes_siniestro;dia_siniestro;hora_siniestro;rango_horario;direccion_normalizada_siniestro;comuna_siniestro;tipo_de_via_siniestro;geocodificacion_plana;longitud_siniestro;latitud_siniestro;participantes_siniestro;modo_desplazamiento_victima;contraparte_siniestro;gravedad_siniestro
LC-2020-0126314;1;1;0;0;2020-02-27;2020;2;27;08:00:00;8;ACHA, MARIANO, GRAL. y LE BRETON, TOMAS A.;Comuna 12;CALLE;POINT (98244.9172080424 106991.412475627);-58.482424768708;-34.566244809173;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2020-0126254;1;1;0;0;2020-02-27;2020;2;27;14:30:00;14;;;;;;;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2020-0126774;1;1;0;0;2020-02-27;2020;2;27;16:30:00;16;PAZ, GRAL. AV. 10498;Comuna 9;AV. GRAL. PAZ;POINT (93981.1367081609 99075.6397610145);-58.528944370232;-34.637584570120;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2020-0126580;1;1;0;0;2020-02-27;2020;2;27;16:30:00;16;BRAGADO y GORDILLO, TIMOTEO;Comuna 9;CALLE;POINT (95926.3487135069 96861.8327889998);-58.507739801574;-34.657550294578;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2020-0126775;1;1;0;0;2020-02-27;2020;2;27;17:48:00;17;MORENO, JOSE MARIA AV. 1045;Comuna 7;AVENIDA;POINT (102744.541240865 99815.5589890677);-58.433369036697;-34.630929121292;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2020-0127089;1;1;0;0;2020-02-27;2020;2;27;19:00:00;19;FRATERNIDAD y ASAMBLEA AV.;Comuna 7;AVENIDA;POINT (102712.633119726 99451.0328179608);-58.433715870466;-34.634215182210;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2020-0127262;1;1;0;0;2020-02-27;2020;2;27;21:30:00;21;SANCHEZ, MIGUEL B. AV. 1338;Comuna 13;AVENIDA;POINT (100473.62187257 109445.28574051);-58.458139484220;-34.544125885744;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2020-0126641;1;0;1;0;2020-02-27;2020;2;27;15:50:00;15;DEL LIBERTADOR AV. y OLAZABAL;Comuna 13;AVENIDA;POINT (101284.961286973 108259.362610538);-58.449298836516;-34.554815745295;MOTO-MOTO;MOTO;MOTO;GRAVE
LC-2020-0127492;1;1;0;0;2020-02-27;2020;2;27;00:35:00;0;LA PLATA AV. y ZUVIRIA;;AVENIDA;POINT (97028.1709577528 108205.163399888);-58.495679;-34.555301;MOTO-OBJETO FIJO;MOTO;OBJETO FIJO;LEVE
LC-2020-0127017;1;1;0;0;2020-02-27;2020;2;27;19:30:00;19;MONTES DE OCA, MANUEL AV. e ITUZAINGO;Comuna 4;AVENIDA;POINT (107989.995230345 99672.5123203241);-58.376162995612;-34.632191426821;MOTO-OBJETO FIJO;MOTO;OBJETO FIJO;LEVE
LC-2020-0125749;1;1;0;0;2020-02-27;2020;2;27;11:02:00;11;RIVADAVIA AV. 6700;Comuna 7;AVENIDA;POINT (100326.739136499 100129.00767943);-58.459736681670;-34.628107064282;MOTO-SD;MOTO;SD;LEVE
LC-2020-0126666;1;1;0;0;2020-02-27;2020;2;27;15:00:00;15;MURGUIONDO y SANTANDER;Comuna 8;CALLE;POINT (98139.5064839753 95370.3956632972);-58.483599686232;-34.671001135729;MOTO-TRANSPORTE PUBLICO;MOTO;TRANSPORTE PUBLICO;LEVE
HC-2020-0124549;1;0;0;1;2020-02-27;2020;2;27;02:14:00;2;BERMUDEZ y NOGOYA;Comuna 11;CALLE;POINT(95351.5406586613 101470.489910727);-58.513984;-34.616003;MOTO-TRANSPORTE PUBLICO;MOTO;TRANSPORTE PUBLICO;MORTAL
LC-2020-0125853;1;1;0;0;2020-02-27;2020;2;27;11:47:00;11;DIAZ VELEZ AV. y BILLINGHURST;Comuna 5;AVENIDA;POINT (104332.188556697 102299.172781106);-58.416067343411;-34.608535445598;MOTO-UTILITARIO;MOTO;UTILITARIO;LEVE
LC-2020-0125844;1;1;0;0;2020-02-27;2020;2;27;14:50:00;14;IRIGOYEN, BERNARDO DE y CHILE;Comuna 1;CALLE;POINT (107610.1258842 101421.673254499);-58.380321335129;-34.616426685839;MOTO-UTILITARIO;MOTO;UTILITARIO;LEVE
LC-2020-0126279;1;1;0;0;2020-02-27;2020;2;27;12:30:00;12;LA PLATA AV. y ROSARIO;Comuna 6;AVENIDA;POINT (103186.657331551 101217.09689755);-58.428552679074;-34.618293854194;PEATON-AUTO;PEATON;AUTO;LEVE
LC-2020-0126708;1;1;0;0;2020-02-27;2020;2;27;16:51:00;16;ALVAREZ JONTE AV. y SEGUROLA AV.;Comuna 10;AVENIDA;POINT (96411.5989752386 101247.173092304);-58.502427319558;-34.618021045739;PEATON-AUTO;PEATON;AUTO;LEVE
LC-2020-0125656;2;2;0;0;2020-02-27;2020;2;27;11:20:00;11;ALCORTA, AMANCIO AV. y BAIGORRI;Comuna 4;AVENIDA;POINT (107123.073295284 99259.6337702788);-58.385613976890;-34.635919608915;PEATON-CAMION;PEATON;CAMION;LEVE
LC-2020-0124462;1;1;0;0;2020-02-27;2020;2;27;22:40:00;22;ALBERDI, JUAN BAUTISTA AV. y CURAPALIGUE;Comuna 7;AVENIDA;POINT (100956.304574171 100149.318924628);-58.452871156741;-34.627923610817;PEATON-SD;PEATON;SD;LEVE
LC-2020-0127036;1;1;0;0;2020-02-27;2020;2;27;17:20:00;17;TINOGASTA y SANABRIA;Comuna 11;CALLE;POINT (95824.6563701076 102321.340422348);-58.508821922991;-34.608335811381;SD-SD;SD;SD;LEVE
LC-2020-0124622;1;1;0;0;2020-02-27;2020;2;27;23:00:00;23;GRECIA y RAMALLO;Comuna 13;CALLE;POINT (99593.9840482907 109844.175883032);-58.467722262235;-34.540530066282;SD-SD;SD;SD;LEVE
LC-2020-0125884;1;1;0;0;2020-02-27;2020;2;27;12:40:00;12;ALBERDI, JUAN BAUTISTA AV. y ACOSTA, MARIANO AV.;Comuna 10;AVENIDA;POINT (98602.1832406216 99143.1325657253);-58.478545024306;-34.636993125926;TAXI-SD;TAXI;SD;LEVE
LC-2020-0125576;1;1;0;0;2020-02-27;2020;2;27;11:30:00;11;ALMAFUERTE AV. y LOS PATOS;Comuna 4;AVENIDA;POINT (104671.281501359 98710.0379639631);-58.412350792404;-34.640887838079;TRANSPORTE PUBLICO-TAXI;TRANSPORTE PUBLICO;TAXI;LEVE
LC-2020-0125583;1;1;0;0;2020-02-27;2020;2;27;06:50:00;6;DEL LIBERTADOR AV. 700;Comuna 1;AVENIDA;POINT (107373.031785324 104531.916616739);-58.382933344325;-34.588391370828;TRANSPORTE PUBLICO-TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;LEVE
LC-2020-0125753;1;1;0;0;2020-02-27;2020;2;27;12:30:00;12;CARACAS y MAGARIÃ‘OS CERVANTES, A.;Comuna 11;CALLE;POINT (99165.7819461688 102193.792883882);-58.472395005025;-34.609493910425;TRANSPORTE PUBLICO-TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;LEVE
LC-2020-0125989;1;1;0;0;2020-02-27;2020;2;27;13:30:00;13;MORENO 1785;Comuna 1;CALLE;POINT (106580.455966649 101862.066421672);-58.391551911582;-34.612463869504;TRANSPORTE PUBLICO-TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;LEVE
LC-2020-0129968;1;1;0;0;2020-02-28;2020;2;28;18:30:00;18;PAZ, GRAL. AV. 3460;Comuna 12;AV. GRAL. PAZ;POINT (96720.21239778 108752.835642405);-58.499032773444;-34.550362662365;AUTO-AUTO;AUTO;AUTO;LEVE
LC-2020-0129005;1;1;0;0;2020-02-28;2020;2;28;11:40:00;11;PAZ, GRAL. AV. 6298;Comuna 11;AV. GRAL. PAZ;POINT (94979.9453868308 104407.247021597);-58.518019021974;-34.589528728466;AUTO-SD;AUTO;SD;LEVE
LC-2020-0128795;1;1;0;0;2020-02-28;2020;2;28;12:00:00;12;LAPRIDA 1381;Comuna 2;CALLE;POINT (105241.015746152 104033.362276057);-58.406169311149;-34.592898535420;BICICLETA-AUTO;BICICLETA;AUTO;LEVE
LC-2020-0127880;1;1;0;0;2020-02-28;2020;2;28;13:40:00;13;LOPE DE VEGA AV. 1651;Comuna 10;AVENIDA;POINT (95629.5372770405 100521.397796575);-58.510958623245;-34.624560396245;BICICLETA-AUTO;BICICLETA;AUTO;LEVE
LC-2020-0129470;1;1;0;0;2020-02-28;2020;2;28;17:00:00;17;SALCEDO y LINIERS VIRREY;Comuna 5;CALLE;POINT (104609.122896515 99548.143457091);-58.413033252937;-34.633333121485;BICICLETA-AUTO;BICICLETA;AUTO;LEVE
LC-2020-0129305;1;1;0;0;2020-02-28;2020;2;28;22:00:00;22;DE MAYO AV. y SALTA;Comuna 1;AVENIDA;POINT (107324.570666571 102224.590733928);-58.383441816107;-34.609190927189;BICICLETA-SD;BICICLETA;SD;LEVE
LC-2020-0128710;1;1;0;0;2020-02-28;2020;2;28;10:40:00;10;PAZ, GRAL. AV. 478;Comuna 13;AV. GRAL. PAZ;POINT (99477.9347744335 110267.420169516);-58.468986190804;-34.536714663295;MIXTO-SD;MIXTO;SD;LEVE
LC-2020-0129072;1;1;0;0;2020-02-28;2020;2;28;14:10:00;14;CARABOBO AV. y FERNANDEZ MORENO, BALDOMERO;Comuna 7;AVENIDA;POINT (100953.605903929 99419.5152525834);-58.452899812636;-34.634502343645;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2020-0129494;1;1;0;0;2020-02-28;2020;2;28;16:21:00;16;DEL LIBERTADOR AV. 5869;Comuna 13;AVENIDA;POINT (101547.959092597 107924.218455717);-58.446432718384;-34.557836552250;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2020-0129000;1;1;0;0;2020-02-28;2020;2;28;17:30:00;17;AUTOPISTA 25 DE MAYO y 9 DE JULIO AV.;Comuna 1;AUTOPISTA;POINT (107543.763682637 101052.337538007);-58.381041666429;-34.619756510062;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2020-0130051;1;1;0;0;2020-02-28;2020;2;28;18:45:00;18;NAZCA y ASUNCION;Comuna 15;CALLE;POINT (96914.3106547298 104123.001149136);-58.496935163830;-34.592098782580;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2020-0130055;2;2;0;0;2020-02-28;2020;2;28;20:50:00;20;JUSTO, JUAN B. AV. y ROJAS;Comuna 15;AVENIDA;POINT (100936.685965075 103155.468989806);-58.453088225463;-34.600824962274;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2020-0129020;1;1;0;0;2020-02-28;2020;2;28;13:30:00;13;AIZPURUA y LE BRETON, TOMAS A.;Comuna 12;CALLE;POINT (96838.3807211436 106013.637320317);-58.497755681314;-34.575055497097;MOTO-CAMION;MOTO;CAMION;LEVE
LC-2020-0130012;1;1;0;0;2020-02-28;2020;2;28;18:30:00;18;;;;;;;MOTO-CAMION;MOTO;CAMION;LEVE
LC-2020-0128269;1;1;0;0;2020-02-28;2020;2;28;09:15:00;9;JUSTO, JUAN B. AV. 9200;Comuna 9;AVENIDA;POINT (94843.6414939735 99502.571605379);-58.519534880111;-34.633740793863;MOTO-SD;MOTO;SD;LEVE
LC-2020-0128569;2;2;0;0;2020-02-28;2020;2;28;11:10:00;11;PAZ, GRAL. AV. 3088;Comuna 12;AV. GRAL. PAZ;POINT (97032.117067529 108961.29142427);-58.49563381286;-34.548484500888;MOTO-SD;MOTO;SD;LEVE
LC-2020-0129695;1;1;0;0;2020-02-28;2020;2;28;15:30:00;15;CORTINA y TINOGASTA;Comuna 10;CALLE;POINT (94353.7107788464 100972.838988332);-58.524868151849;-34.620484631122;MOTO-SD;MOTO;SD;LEVE
LC-2020-0129705;1;1;0;0;2020-02-28;2020;2;28;17:10:00;17;VALLE y MITRE, EMILIO;Comuna 6;CALLE;POINT (101831.773720307 100445.356442266);-58.443324619043;-34.625253870147;MOTO-SD;MOTO;SD;LEVE
LC-2020-0129630;1;1;0;0;2020-02-28;2020;2;28;17:30:00;17;RIVADAVIA AV. y LA PLATA AV.;Comuna 5;AVENIDA;POINT (103122.439187547 101570.893131236);-58.429254188498;-34.615104786022;MOTO-SD;MOTO;SD;LEVE
LC-2020-0129980;2;2;0;0;2020-02-28;2020;2;28;19:15:00;19;JUSTO, JUAN B. AV. y NAZCA AV.;Comuna 11;AVENIDA;POINT (98826.4503696622 101238.843894272);-58.476096045567;-34.618101861621;MOTO-SD;MOTO;SD;LEVE
LC-2020-0127367;1;1;0;0;2020-02-28;2020;2;28;22:55:00;22;CORRIENTES AV. 6265;Comuna 15;AVENIDA;POINT (101387.402922668 104258.172439921);-58.448176398183;-34.590884226589;MOTO-SD;MOTO;SD;LEVE
HC-2020-0129167;2;1;0;1;2020-02-28;2020;2;28;14:30:00;14;BRASIL AV. y PASEO COLON AV.;Comuna 1;AVENIDA;POINT(108741.482290269 100448.08511596);-58.367975;-34.625194;MOTO-TRANSPORTE PUBLICO;MOTO;TRANSPORTE PUBLICO;MORTAL
LC-2020-0128432;1;1;0;0;2020-02-28;2020;2;28;11:40:00;11;HUMBOLDT 2333;Comuna 14;CALLE;POINT (103100.740856565 105465.006642249);-58.429504744562;-34.580001628101;PEATON-AUTO;PEATON;AUTO;LEVE
LC-2020-0129456;1;1;0;0;2020-02-28;2020;2;28;16:45:00;16;PUEYRREDON AV. 555;Comuna 3;AVENIDA;POINT (105339.765701935 102809.295279976);-58.405085257951;-34.603932295777;PEATON-MOTO;PEATON;MOTO;LEVE
LC-2020-0130062;1;1;0;0;2020-02-28;2020;2;28;21:30:00;21;JUAREZ, BENITO y ALVAREZ JONTE AV.;Comuna 10;AVENIDA;POINT (96198.4290725801 101112.885824861);-58.504752311919;-34.619230785826;PEATON-MOTO;PEATON;MOTO;LEVE
LC-2020-0129922;1;1;0;0;2020-02-28;2020;2;28;10:05:00;10;LAFERRERE, GREGORIO DE y MARTINEZ CASTRO;Comuna 9;CALLE;POINT (99267.8633217747 98300.3745167155);-58.471285648674;-34.644590785709;PEATON-SD;PEATON;SD;LEVE
LC-2020-0129671;1;1;0;0;2020-02-28;2020;2;28;18:01:00;18;NAZARRE y VILARDEBO, TEODORO;Comuna 11;CALLE;POINT (96837.6186935644 102791.37479135);-58.497776190827;-34.604102399513;PEATON-SD;PEATON;SD;LEVE
LC-2020-0127346;1;1;0;0;2020-02-28;2020;2;28;23:15:00;23;JUSTO, JUAN B. AV. y MIRANDA;Comuna 9;AVENIDA;POINT (95062.6967133488 99575.4987714722);-58.517145445892;-34.633084490754;PEATON-SD;PEATON;SD;LEVE
LC-2020-0129847;2;2;0;0;2020-02-28;2020;2;28;18:20:00;18;SANTA FE AV. y DARREGUEYRA;Comuna 14;AVENIDA;POINT (103641.245692747 105478.314946757);-58.423613878452;-34.579879916628;PEATON-TRANSPORTE PUBLICO;PEATON;TRANSPORTE PUBLICO;LEVE
LC-2020-0129059;3;3;0;0;2020-02-28;2020;2;28;12:30:00;12;PACHECO DE MELO, JOSE ANDRES y LAPRIDA;Comuna 2;CALLE;POINT (105817.104449044 104610.558602353);-58.399893510489;-34.587692363699;TAXI-AUTO;TAXI;AUTO;LEVE
LC-2020-0128755;1;1;0;0;2020-02-28;2020;2;28;05:50:00;5;ALEM, LEANDRO N. AV. y CORDOBA AV.;Comuna 1;AVENIDA;POINT (108422.407939337 103418.882528888);-58.371484166735;-34.598416724897;TAXI-UTILITARIO;TAXI;UTILITARIO;LEVE
LC-2020-0128734;1;1;0;0;2020-02-28;2020;2;28;11:05:00;11;DEL LIBERTADOR AV. 6677;Comuna 13;AVENIDA;POINT (100976.373941387 108727.447176231);-58.452661600757;-34.550596519741;TRANSPORTE PUBLICO-TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;LEVE
LC-2020-0129007;1;1;0;0;2020-02-28;2020;2;28;15:02:00;15;JUNIN 700;Comuna 3;CALLE;POINT (106052.433544216 103127.915512975);-58.397317970356;-34.601056202906;TRANSPORTE PUBLICO-TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;LEVE
LC-2020-0130076;1;1;0;0;2020-02-28;2020;2;28;20:25:00;20;CABILDO AV. 1400;Comuna 13;AVENIDA;POINT (101218.347547107 106847.031380099);-58.450022704491;-34.567547264820;TRANSPORTE PUBLICO-TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;LEVE
LC-2020-0130525;1;1;0;0;2020-02-29;2020;2;29;06:00:00;6;CABILDO AV. y PAZ, GRAL. AV.;Comuna 13;AV. GRAL. PAZ;POINT (98817.74986778 110096.313674954);-58.476178020985;-34.538256524689;AUTO-SD;AUTO;SD;LEVE
LC-2020-0130931;1;1;0;0;2020-02-29;2020;2;29;12:18:00;12;INDEPENDENCIA AV. y SAENZ PEÃ‘A, LUIS, PRES.;Comuna 1;AVENIDA;POINT (106954.951352452 101257.813716834);-58.387463813973;-34.617908395522;BICICLETA-AUTO;BICICLETA;AUTO;LEVE
LC-2020-0131341;1;1;0;0;2020-02-29;2020;2;29;18:24:00;18;DEL LIBERTADOR AV. 5800;Comuna 13;AVENIDA;POINT (101569.164061086 107825.425984136);-58.446201492449;-34.558727085140;BICICLETA-AUTO;BICICLETA;AUTO;LEVE
LC-2020-0130842;1;0;1;0;2020-02-29;2020;2;29;10:25:00;10;TERRADA y JUSTO, JUAN B. AV.;Comuna 11;AVENIDA;POINT (98911.0632828712 101357.763560132);-58.475173273935;-34.617029969533;MOTO-AUTO;MOTO;AUTO;GRAVE
LC-2020-0130357;1;1;0;0;2020-02-29;2020;2;29;01:30:00;1;GAONA AV. 4439;Comuna 10;AVENIDA;POINT (97923.77636105 100391.06236524);-58.485940848319;-34.625742623021;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2020-0131034;1;1;0;0;2020-02-29;2020;2;29;11:10:00;11;CORDOBA AV. y JUSTO, JUAN B. AV.;Comuna 15;AVENIDA;POINT (102297.980083329 104482.923390476);-58.438251383197;-34.588856636767;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2020-0131211;1;1;0;0;2020-02-29;2020;2;29;15:30:00;15;DIRECTORIO AV. y COSQUIN;Comuna 9;AVENIDA;POINT (96135.1710415502 96358.0174143285);-58.505464077696;-34.662092677453;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2020-0131511;2;2;0;0;2020-02-29;2020;2;29;20:00:00;20;BEIRO, FRANCISCO AV. y BERMUDEZ;Comuna 11;AVENIDA;POINT (94762.476426255 102009.974019603);-58.520404414203;-34.611137668884;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2020-0130256;1;1;0;0;2020-02-29;2020;2;29;22:16:00;22;9 DE JULIO AV. y TUCUMAN;Comuna 1;AVENIDA;POINT (107463.712955726 103090.51407032);-58.381932343475;-34.601384141356;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2020-0130288;1;1;0;0;2020-02-29;2020;2;29;23:07:00;23;BELGRANO AV. y SAAVEDRA;Comuna 3;AVENIDA;POINT (105529.595155166 101633.257600043);-58.403008141331;-34.614532588746;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2020-0130596;1;1;0;0;2020-02-29;2020;2;29;11:45:00;11;;Comuna 9;AUTOPISTA;POINT (97770.859675 98309.531350);-58.487614;-34.644506;MOTO-CAMION;MOTO;CAMION;LEVE
LC-2020-0130863;1;1;0;0;2020-02-29;2020;2;29;12:05:00;12;BEIRO, FRANCISCO AV. 3323;Comuna 11;AVENIDA;POINT (96633.8350002633 103430.899626288);-58.499995278547;-34.598336791020;MOTO-SD;MOTO;SD;LEVE
LC-2020-0131450;1;1;0;0;2020-02-29;2020;2;29;17:30:00;17;NEUQUEN y BOYACA;Comuna 7;CALLE;POINT (100005.486100527 101324.606764465);-58.463239945349;-34.617329494776;MOTO-SD;MOTO;SD;LEVE
LC-2020-0131512;1;1;0;0;2020-02-29;2020;2;29;00:00:00;0;CORDOBA AV. y PUEYRREDON AV.;Comuna 3;AVENIDA;POINT (105464.946679451 103416.896219862);-58.403724400784;-34.598454471462;MOTO-TRANSPORTE PUBLICO;MOTO;TRANSPORTE PUBLICO;LEVE
