CODIGO_LOCACION,HORA,CANTIDAD,SENTIDO,LATITUD,LONGITUD
48Q3CH00+,08MAR2022:20:00:00,3216,Interna,-34.579632,-58.427733
48Q3CH00+,08MAR2022:21:00:00,333,Egreso,-34.579632,-58.427733
48Q3CH00+,08MAR2022:21:00:00,2712,Interna,-34.579632,-58.427733
48Q3CH00+,08MAR2022:22:00:00,224,Egreso,-34.579632,-58.427733
48Q3CH00+,08MAR2022:22:00:00,2071,Interna,-34.579632,-58.427733
48Q3CH00+,08MAR2022:23:00:00,202,Egreso,-34.579632,-58.427733
48Q3CH00+,08MAR2022:23:00:00,1821,Interna,-34.579632,-58.427733
48Q3CH00+,09MAR2022:00:00:00,133,Egreso,-34.579632,-58.427733
48Q3CH00+,09MAR2022:00:00:00,1582,Interna,-34.579632,-58.427733
48Q3CH00+,09MAR2022:01:00:00,64,Egreso,-34.579632,-58.427733
48Q3CH00+,09MAR2022:01:00:00,909,Interna,-34.579632,-58.427733
48Q3CH00+,09MAR2022:02:00:00,47,Egreso,-34.579632,-58.427733
48Q3CH00+,09MAR2022:02:00:00,446,Interna,-34.579632,-58.427733
48Q3CH00+,09MAR2022:03:00:00,30,Egreso,-34.579632,-58.427733
48Q3CH00+,09MAR2022:03:00:00,286,Interna,-34.579632,-58.427733
48Q3CH00+,09MAR2022:04:00:00,41,Egreso,-34.579632,-58.427733
48Q3CH00+,09MAR2022:04:00:00,322,Interna,-34.579632,-58.427733
48Q3CH00+,09MAR2022:05:00:00,89,Egreso,-34.579632,-58.427733
48Q3CH00+,09MAR2022:05:00:00,517,Interna,-34.579632,-58.427733
48Q3CH00+,09MAR2022:06:00:00,186,Egreso,-34.579632,-58.427733
48Q3CH00+,09MAR2022:06:00:00,1111,Interna,-34.579632,-58.427733
48Q3CH00+,09MAR2022:07:00:00,497,Egreso,-34.579632,-58.427733
48Q3CH00+,09MAR2022:07:00:00,2983,Interna,-34.579632,-58.427733
48Q3CH00+,09MAR2022:08:00:00,720,Egreso,-34.579632,-58.427733
48Q3CH00+,09MAR2022:08:00:00,3403,Interna,-34.579632,-58.427733
48Q3CH00+,09MAR2022:09:00:00,522,Egreso,-34.579632,-58.427733
48Q3CH00+,09MAR2022:09:00:00,3789,Interna,-34.579632,-58.427733
48Q3CH00+,09MAR2022:10:00:00,404,Egreso,-34.579632,-58.427733
48Q3CH00+,09MAR2022:10:00:00,3810,Interna,-34.579632,-58.427733
48Q3CH00+,09MAR2022:11:00:00,478,Egreso,-34.579632,-58.427733
48Q3CH00+,09MAR2022:11:00:00,3676,Interna,-34.579632,-58.427733
48Q3CH00+,09MAR2022:12:00:00,566,Egreso,-34.579632,-58.427733
48Q3CH00+,09MAR2022:12:00:00,3521,Interna,-34.579632,-58.427733
48Q3CH00+,09MAR2022:13:00:00,574,Egreso,-34.579632,-58.427733
48Q3CH00+,09MAR2022:13:00:00,3673,Interna,-34.579632,-58.427733
48Q3CH00+,09MAR2022:14:00:00,646,Egreso,-34.579632,-58.427733
48Q3CH00+,09MAR2022:14:00:00,3326,Interna,-34.579632,-58.427733
48Q3CH00+,09MAR2022:15:00:00,790,Egreso,-34.579632,-58.427733
48Q3CH00+,09MAR2022:15:00:00,3807,Interna,-34.579632,-58.427733
48Q3CH00+,09MAR2022:16:00:00,692,Egreso,-34.579632,-58.427733
48Q3CH00+,09MAR2022:16:00:00,3898,Interna,-34.579632,-58.427733
48Q39G00+,21FEB2022:09:00:00,5596,Egreso,-34.633299,-58.468594
48Q39G00+,21FEB2022:09:00:00,7493,Ingreso,-34.633299,-58.468594
48Q39G00+,21FEB2022:10:00:00,5615,Egreso,-34.633299,-58.468594
48Q39G00+,21FEB2022:10:00:00,7181,Ingreso,-34.633299,-58.468594
48Q39G00+,21FEB2022:11:00:00,6216,Egreso,-34.633299,-58.468594
48Q39G00+,21FEB2022:11:00:00,6972,Ingreso,-34.633299,-58.468594
48Q39G00+,21FEB2022:12:00:00,6779,Egreso,-34.633299,-58.468594
48Q39G00+,21FEB2022:12:00:00,6644,Ingreso,-34.633299,-58.468594
48Q39G00+,21FEB2022:13:00:00,6990,Egreso,-34.633299,-58.468594
48Q39G00+,21FEB2022:13:00:00,6655,Ingreso,-34.633299,-58.468594
48Q39G00+,21FEB2022:14:00:00,7460,Egreso,-34.633299,-58.468594
48Q39G00+,21FEB2022:14:00:00,6059,Ingreso,-34.633299,-58.468594
48Q39G00+,21FEB2022:15:00:00,7937,Egreso,-34.633299,-58.468594
48Q39G00+,21FEB2022:15:00:00,5774,Ingreso,-34.633299,-58.468594
48Q39G00+,21FEB2022:16:00:00,8149,Egreso,-34.633299,-58.468594
48Q39G00+,21FEB2022:16:00:00,5528,Ingreso,-34.633299,-58.468594
48Q39G00+,21FEB2022:17:00:00,7778,Egreso,-34.633299,-58.468594
48Q39G00+,21FEB2022:17:00:00,5441,Ingreso,-34.633299,-58.468594
48Q39G00+,21FEB2022:18:00:00,8064,Egreso,-34.633299,-58.468594
48Q39G00+,21FEB2022:18:00:00,4709,Ingreso,-34.633299,-58.468594
48Q39G00+,21FEB2022:19:00:00,5829,Egreso,-34.633299,-58.468594
48Q39G00+,21FEB2022:19:00:00,3887,Ingreso,-34.633299,-58.468594
48Q39G00+,21FEB2022:20:00:00,4669,Egreso,-34.633299,-58.468594
48Q39G00+,21FEB2022:20:00:00,4013,Ingreso,-34.633299,-58.468594
48Q39G00+,21FEB2022:21:00:00,3394,Egreso,-34.633299,-58.468594
48Q39G00+,21FEB2022:21:00:00,2744,Ingreso,-34.633299,-58.468594
48Q39G00+,21FEB2022:22:00:00,2495,Egreso,-34.633299,-58.468594
48Q39G00+,21FEB2022:22:00:00,1849,Ingreso,-34.633299,-58.468594
48Q39G00+,21FEB2022:23:00:00,2652,Egreso,-34.633299,-58.468594
48Q39G00+,21FEB2022:23:00:00,1478,Ingreso,-34.633299,-58.468594
48Q39G00+,22FEB2022:00:00:00,1842,Egreso,-34.633299,-58.468594
48Q39G00+,22FEB2022:00:00:00,1103,Ingreso,-34.633299,-58.468594
48Q39G00+,22FEB2022:01:00:00,899,Egreso,-34.633299,-58.468594
48Q39G00+,22FEB2022:01:00:00,734,Ingreso,-34.633299,-58.468594
48Q39G00+,22FEB2022:02:00:00,631,Egreso,-34.633299,-58.468594
48Q39G00+,22FEB2022:02:00:00,538,Ingreso,-34.633299,-58.468594
48Q39G00+,22FEB2022:03:00:00,546,Egreso,-34.633299,-58.468594
48Q39G00+,22FEB2022:03:00:00,523,Ingreso,-34.633299,-58.468594
48Q39G00+,22FEB2022:04:00:00,604,Egreso,-34.633299,-58.468594
48Q39G00+,22FEB2022:04:00:00,963,Ingreso,-34.633299,-58.468594
48Q39G00+,22FEB2022:05:00:00,1278,Egreso,-34.633299,-58.468594
48Q39G00+,22FEB2022:05:00:00,2644,Ingreso,-34.633299,-58.468594
48Q39G00+,22FEB2022:06:00:00,2681,Egreso,-34.633299,-58.468594
48Q39G00+,22FEB2022:06:00:00,5473,Ingreso,-34.633299,-58.468594
48Q39G00+,22FEB2022:07:00:00,4592,Egreso,-34.633299,-58.468594
48Q39G00+,22FEB2022:07:00:00,8361,Ingreso,-34.633299,-58.468594
48Q39G00+,22FEB2022:08:00:00,5484,Egreso,-34.633299,-58.468594
48Q39G00+,22FEB2022:08:00:00,8749,Ingreso,-34.633299,-58.468594
48Q39H00+,18FEB2022:11:00:00,4014,Interna,-34.618036,-58.410236
48Q39H00+,18FEB2022:12:00:00,4061,Interna,-34.618036,-58.410236
48Q39H00+,18FEB2022:13:00:00,3708,Interna,-34.618036,-58.410236
48Q39H00+,18FEB2022:14:00:00,4523,Interna,-34.618036,-58.410236
48Q39H00+,18FEB2022:15:00:00,4598,Interna,-34.618036,-58.410236
48Q39H00+,18FEB2022:16:00:00,4359,Interna,-34.618036,-58.410236
48Q39H00+,18FEB2022:17:00:00,4561,Interna,-34.618036,-58.410236
48Q39H00+,18FEB2022:18:00:00,4260,Interna,-34.618036,-58.410236
48Q39H00+,18FEB2022:19:00:00,4100,Interna,-34.618036,-58.410236
48Q39H00+,18FEB2022:20:00:00,4099,Interna,-34.618036,-58.410236
48Q39H00+,18FEB2022:21:00:00,3467,Interna,-34.618036,-58.410236
48Q39H00+,18FEB2022:22:00:00,2705,Interna,-34.618036,-58.410236
48Q39H00+,18FEB2022:23:00:00,2170,Interna,-34.618036,-58.410236
48Q39H00+,19FEB2022:00:00:00,2026,Interna,-34.618036,-58.410236
48Q39H00+,19FEB2022:01:00:00,1693,Interna,-34.618036,-58.410236
48Q39H00+,19FEB2022:02:00:00,1301,Interna,-34.618036,-58.410236
48Q39H00+,19FEB2022:03:00:00,925,Interna,-34.618036,-58.410236
48Q39H00+,19FEB2022:04:00:00,774,Interna,-34.618036,-58.410236
48Q39H00+,19FEB2022:05:00:00,1181,Interna,-34.618036,-58.410236
48Q39H00+,19FEB2022:06:00:00,1486,Interna,-34.618036,-58.410236
48Q39H00+,19FEB2022:07:00:00,1725,Interna,-34.618036,-58.410236
48Q39H00+,19FEB2022:08:00:00,1868,Interna,-34.618036,-58.410236
48Q39H00+,19FEB2022:09:00:00,2538,Interna,-34.618036,-58.410236
48Q39H00+,19FEB2022:10:00:00,3038,Interna,-34.618036,-58.410236
48Q39H00+,19FEB2022:11:00:00,3202,Interna,-34.618036,-58.410236
48Q39H00+,19FEB2022:12:00:00,3236,Interna,-34.618036,-58.410236
48Q39H00+,19FEB2022:13:00:00,3748,Interna,-34.618036,-58.410236
48Q39H00+,19FEB2022:14:00:00,3083,Interna,-34.618036,-58.410236
48Q39H00+,19FEB2022:15:00:00,3170,Interna,-34.618036,-58.410236
48Q39H00+,19FEB2022:16:00:00,2692,Interna,-34.618036,-58.410236
48Q39H00+,19FEB2022:17:00:00,3057,Interna,-34.618036,-58.410236
48Q39H00+,19FEB2022:18:00:00,2648,Interna,-34.618036,-58.410236
48Q39H00+,19FEB2022:19:00:00,3472,Interna,-34.618036,-58.410236
48Q39H00+,19FEB2022:20:00:00,3746,Interna,-34.618036,-58.410236
48Q39H00+,19FEB2022:21:00:00,3634,Interna,-34.618036,-58.410236
48Q39H00+,19FEB2022:22:00:00,2764,Interna,-34.618036,-58.410236
48Q39H00+,19FEB2022:23:00:00,2177,Interna,-34.618036,-58.410236
48Q39H00+,20FEB2022:00:00:00,2257,Interna,-34.618036,-58.410236
48Q39H00+,20FEB2022:01:00:00,1801,Interna,-34.618036,-58.410236
48Q39H00+,20FEB2022:02:00:00,1528,Interna,-34.618036,-58.410236
48Q39H00+,20FEB2022:03:00:00,1102,Interna,-34.618036,-58.410236
48Q39H00+,20FEB2022:04:00:00,906,Interna,-34.618036,-58.410236
48Q39H00+,20FEB2022:05:00:00,1101,Interna,-34.618036,-58.410236
48Q39H00+,20FEB2022:06:00:00,1214,Interna,-34.618036,-58.410236
48Q39H00+,20FEB2022:07:00:00,1319,Interna,-34.618036,-58.410236
48Q39H00+,20FEB2022:08:00:00,1143,Interna,-34.618036,-58.410236
48Q39H00+,20FEB2022:09:00:00,1309,Interna,-34.618036,-58.410236
48Q39H00+,20FEB2022:10:00:00,2151,Interna,-34.618036,-58.410236
48Q39H00+,20FEB2022:11:00:00,2557,Interna,-34.618036,-58.410236
48Q39H00+,20FEB2022:12:00:00,3042,Interna,-34.618036,-58.410236
48Q39H00+,20FEB2022:13:00:00,3030,Interna,-34.618036,-58.410236
48Q39H00+,20FEB2022:14:00:00,2740,Interna,-34.618036,-58.410236
48Q39H00+,20FEB2022:15:00:00,2778,Interna,-34.618036,-58.410236
48Q39H00+,20FEB2022:16:00:00,3302,Interna,-34.618036,-58.410236
48Q3CJ00+,24FEB2022:23:00:00,878,Interna,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:00:00:00,883,Egreso,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:00:00:00,826,Ingreso,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:00:00:00,729,Interna,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:01:00:00,537,Egreso,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:01:00:00,625,Ingreso,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:01:00:00,586,Interna,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:02:00:00,372,Egreso,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:02:00:00,422,Ingreso,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:02:00:00,431,Interna,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:03:00:00,333,Egreso,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:03:00:00,398,Ingreso,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:03:00:00,393,Interna,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:04:00:00,474,Egreso,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:04:00:00,659,Ingreso,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:04:00:00,500,Interna,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:05:00:00,904,Egreso,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:05:00:00,1148,Ingreso,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:05:00:00,874,Interna,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:06:00:00,1674,Egreso,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:06:00:00,2207,Ingreso,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:06:00:00,1685,Interna,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:07:00:00,2716,Egreso,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:07:00:00,3605,Ingreso,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:07:00:00,2682,Interna,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:08:00:00,3065,Egreso,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:08:00:00,4403,Ingreso,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:08:00:00,3226,Interna,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:09:00:00,2952,Egreso,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:09:00:00,4606,Ingreso,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:09:00:00,3122,Interna,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:10:00:00,3114,Egreso,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:10:00:00,4273,Ingreso,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:10:00:00,3346,Interna,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:11:00:00,3427,Egreso,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:11:00:00,3817,Ingreso,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:11:00:00,3012,Interna,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:12:00:00,3932,Egreso,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:12:00:00,3581,Ingreso,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:12:00:00,2576,Interna,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:13:00:00,4281,Egreso,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:13:00:00,3504,Ingreso,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:13:00:00,2548,Interna,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:14:00:00,4549,Egreso,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:14:00:00,3639,Ingreso,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:14:00:00,3230,Interna,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:15:00:00,4395,Egreso,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:15:00:00,3476,Ingreso,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:15:00:00,3358,Interna,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:16:00:00,4079,Egreso,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:16:00:00,2878,Ingreso,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:16:00:00,3174,Interna,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:17:00:00,3868,Egreso,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:17:00:00,2953,Ingreso,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:17:00:00,3109,Interna,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:18:00:00,3377,Egreso,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:18:00:00,3309,Ingreso,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:18:00:00,2867,Interna,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:19:00:00,2956,Egreso,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:19:00:00,2988,Ingreso,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:19:00:00,2017,Interna,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:20:00:00,2860,Egreso,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:20:00:00,2993,Ingreso,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:20:00:00,1686,Interna,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:21:00:00,2204,Egreso,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:21:00:00,2244,Ingreso,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:21:00:00,1544,Interna,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:22:00:00,1624,Egreso,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:22:00:00,1474,Ingreso,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:22:00:00,1273,Interna,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:23:00:00,1399,Egreso,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:23:00:00,1281,Ingreso,-34.588796,-58.38152
48Q3CJ00+,25FEB2022:23:00:00,1099,Interna,-34.588796,-58.38152
48Q3CJ00+,26FEB2022:00:00:00,1363,Egreso,-34.588796,-58.38152
48Q3CJ00+,26FEB2022:00:00:00,1199,Ingreso,-34.588796,-58.38152
48Q3CJ00+,26FEB2022:00:00:00,977,Interna,-34.588796,-58.38152
48Q3CJ00+,26FEB2022:01:00:00,1014,Egreso,-34.588796,-58.38152
48Q3CJ00+,26FEB2022:01:00:00,1169,Ingreso,-34.588796,-58.38152
48Q3CJ00+,26FEB2022:01:00:00,878,Interna,-34.588796,-58.38152
48Q3CJ00+,26FEB2022:02:00:00,696,Egreso,-34.588796,-58.38152
48Q3CJ00+,26FEB2022:02:00:00,873,Ingreso,-34.588796,-58.38152
48Q3CJ00+,26FEB2022:02:00:00,614,Interna,-34.588796,-58.38152
48Q3CJ00+,26FEB2022:03:00:00,566,Egreso,-34.588796,-58.38152
48Q3CJ00+,26FEB2022:03:00:00,846,Ingreso,-34.588796,-58.38152
48Q3CJ00+,26FEB2022:03:00:00,506,Interna,-34.588796,-58.38152
48Q3CJ00+,26FEB2022:04:00:00,670,Egreso,-34.588796,-58.38152
48Q3CJ00+,26FEB2022:04:00:00,1154,Ingreso,-34.588796,-58.38152
48Q3CJ00+,26FEB2022:04:00:00,529,Interna,-34.588796,-58.38152
48Q3CJ00+,26FEB2022:05:00:00,1058,Egreso,-34.588796,-58.38152
48Q3CJ00+,26FEB2022:05:00:00,1486,Ingreso,-34.588796,-58.38152
48Q3CJ00+,26FEB2022:05:00:00,787,Interna,-34.588796,-58.38152
48Q3CJ00+,26FEB2022:06:00:00,1346,Egreso,-34.588796,-58.38152
48Q3CJ00+,26FEB2022:06:00:00,1569,Ingreso,-34.588796,-58.38152
48Q3CJ00+,26FEB2022:06:00:00,965,Interna,-34.588796,-58.38152
48Q3CJ00+,26FEB2022:07:00:00,1661,Egreso,-34.588796,-58.38152
48Q3CJ00+,26FEB2022:07:00:00,1558,Ingreso,-34.588796,-58.38152
48Q3CJ00+,26FEB2022:07:00:00,1443,Interna,-34.588796,-58.38152
48Q3CJ00+,26FEB2022:08:00:00,1881,Egreso,-34.588796,-58.38152
48Q3CJ00+,26FEB2022:08:00:00,1608,Ingreso,-34.588796,-58.38152
48Q3CJ00+,26FEB2022:08:00:00,1779,Interna,-34.588796,-58.38152
48Q3CJ00+,26FEB2022:09:00:00,2317,Egreso,-34.588796,-58.38152
48Q3CJ00+,26FEB2022:09:00:00,1839,Ingreso,-34.588796,-58.38152
48Q3CJ00+,26FEB2022:09:00:00,2005,Interna,-34.588796,-58.38152
48Q3CJ00+,26FEB2022:10:00:00,2464,Egreso,-34.588796,-58.38152
48Q3CJ00+,01FEB2022:05:00:00,687,Interna,-34.588796,-58.38152
48Q3CJ00+,01FEB2022:06:00:00,1434,Egreso,-34.588796,-58.38152
48Q3CJ00+,01FEB2022:06:00:00,2328,Ingreso,-34.588796,-58.38152
48Q3CJ00+,01FEB2022:06:00:00,1372,Interna,-34.588796,-58.38152
48Q3CJ00+,01FEB2022:07:00:00,2321,Egreso,-34.588796,-58.38152
48Q3CJ00+,01FEB2022:07:00:00,3777,Ingreso,-34.588796,-58.38152
48Q3CJ00+,01FEB2022:07:00:00,2220,Interna,-34.588796,-58.38152
48Q3CJ00+,01FEB2022:08:00:00,2685,Egreso,-34.588796,-58.38152
48Q3CJ00+,01FEB2022:08:00:00,4437,Ingreso,-34.588796,-58.38152
48Q3CJ00+,01FEB2022:08:00:00,2667,Interna,-34.588796,-58.38152
48Q3CJ00+,01FEB2022:09:00:00,2512,Egreso,-34.588796,-58.38152
48Q3CJ00+,01FEB2022:09:00:00,4678,Ingreso,-34.588796,-58.38152
48Q3CJ00+,01FEB2022:09:00:00,3039,Interna,-34.588796,-58.38152
48Q3CJ00+,01FEB2022:10:00:00,2608,Egreso,-34.588796,-58.38152
48Q3CJ00+,01FEB2022:10:00:00,4347,Ingreso,-34.588796,-58.38152
48Q3CJ00+,01FEB2022:10:00:00,2981,Interna,-34.588796,-58.38152
48Q3CJ00+,01FEB2022:11:00:00,2839,Egreso,-34.588796,-58.38152
48Q3CJ00+,01FEB2022:11:00:00,3575,Ingreso,-34.588796,-58.38152
48Q3CJ00+,01FEB2022:11:00:00,2662,Interna,-34.588796,-58.38152
48Q3CJ00+,01FEB2022:12:00:00,3007,Egreso,-34.588796,-58.38152
48Q3CJ00+,01FEB2022:12:00:00,3146,Ingreso,-34.588796,-58.38152
48Q3CJ00+,01FEB2022:12:00:00,2356,Interna,-34.588796,-58.38152
48Q3CJ00+,01FEB2022:13:00:00,3383,Egreso,-34.588796,-58.38152
48Q3CJ00+,01FEB2022:13:00:00,3089,Ingreso,-34.588796,-58.38152
48Q3CJ00+,01FEB2022:13:00:00,2166,Interna,-34.588796,-58.38152
48Q3CJ00+,01FEB2022:14:00:00,3656,Egreso,-34.588796,-58.38152
48Q3CJ00+,01FEB2022:14:00:00,2823,Ingreso,-34.588796,-58.38152
48Q3CJ00+,01FEB2022:14:00:00,2617,Interna,-34.588796,-58.38152
48Q3CJ00+,01FEB2022:15:00:00,3558,Egreso,-34.588796,-58.38152
48Q3CJ00+,01FEB2022:15:00:00,2712,Ingreso,-34.588796,-58.38152
48Q3CJ00+,01FEB2022:15:00:00,2826,Interna,-34.588796,-58.38152
48Q3CJ00+,01FEB2022:16:00:00,3351,Egreso,-34.588796,-58.38152
48Q3CJ00+,01FEB2022:16:00:00,2584,Ingreso,-34.588796,-58.38152
48Q3CJ00+,01FEB2022:16:00:00,2778,Interna,-34.588796,-58.38152
48Q3CJ00+,01FEB2022:17:00:00,3299,Egreso,-34.588796,-58.38152
48Q3CJ00+,01FEB2022:17:00:00,2626,Ingreso,-34.588796,-58.38152
48Q3CJ00+,01FEB2022:17:00:00,2490,Interna,-34.588796,-58.38152
48Q3CJ00+,01FEB2022:18:00:00,3554,Egreso,-34.588796,-58.38152
48Q3CJ00+,01FEB2022:18:00:00,2329,Ingreso,-34.588796,-58.38152
48Q3CJ00+,01FEB2022:18:00:00,2777,Interna,-34.588796,-58.38152
48Q3CJ00+,01FEB2022:19:00:00,2811,Egreso,-34.588796,-58.38152
48Q3CJ00+,01FEB2022:19:00:00,1921,Ingreso,-34.588796,-58.38152
48Q3CJ00+,01FEB2022:19:00:00,2080,Interna,-34.588796,-58.38152
48Q3CJ00+,01FEB2022:20:00:00,1856,Egreso,-34.588796,-58.38152
48Q3CJ00+,01FEB2022:20:00:00,1586,Ingreso,-34.588796,-58.38152
48Q3CJ00+,01FEB2022:20:00:00,1316,Interna,-34.588796,-58.38152
48Q3CJ00+,01FEB2022:21:00:00,1193,Egreso,-34.588796,-58.38152
48Q3CJ00+,01FEB2022:21:00:00,1111,Ingreso,-34.588796,-58.38152
48Q3CJ00+,01FEB2022:21:00:00,1041,Interna,-34.588796,-58.38152
48Q3CJ00+,01FEB2022:22:00:00,943,Egreso,-34.588796,-58.38152
48Q3CJ00+,01FEB2022:22:00:00,781,Ingreso,-34.588796,-58.38152
48Q3CJ00+,01FEB2022:22:00:00,776,Interna,-34.588796,-58.38152
48Q3CJ00+,01FEB2022:23:00:00,754,Egreso,-34.588796,-58.38152
48Q3CJ00+,01FEB2022:23:00:00,653,Ingreso,-34.588796,-58.38152
48Q3CJ00+,01FEB2022:23:00:00,658,Interna,-34.588796,-58.38152
48Q3CJ00+,02FEB2022:00:00:00,658,Egreso,-34.588796,-58.38152
48Q3CJ00+,02FEB2022:00:00:00,598,Ingreso,-34.588796,-58.38152
48Q3CJ00+,02FEB2022:00:00:00,564,Interna,-34.588796,-58.38152
48Q3CJ00+,02FEB2022:01:00:00,415,Egreso,-34.588796,-58.38152
48Q3CJ00+,02FEB2022:01:00:00,452,Ingreso,-34.588796,-58.38152
48Q3CJ00+,02FEB2022:01:00:00,418,Interna,-34.588796,-58.38152
48Q3CJ00+,02FEB2022:02:00:00,302,Egreso,-34.588796,-58.38152
48Q3CJ00+,02FEB2022:02:00:00,281,Ingreso,-34.588796,-58.38152
48Q3CJ00+,02FEB2022:02:00:00,351,Interna,-34.588796,-58.38152
48Q3CJ00+,02FEB2022:03:00:00,252,Egreso,-34.588796,-58.38152
48Q3CJ00+,02FEB2022:03:00:00,285,Ingreso,-34.588796,-58.38152
48Q3CJ00+,02FEB2022:03:00:00,316,Interna,-34.588796,-58.38152
48Q3CJ00+,02FEB2022:04:00:00,356,Egreso,-34.588796,-58.38152
48Q3CJ00+,02FEB2022:04:00:00,467,Ingreso,-34.588796,-58.38152
48Q3CJ00+,02FEB2022:04:00:00,366,Interna,-34.588796,-58.38152
48Q3CJ00+,02FEB2022:05:00:00,734,Egreso,-34.588796,-58.38152
48Q3CJ00+,02FEB2022:05:00:00,981,Ingreso,-34.588796,-58.38152
48Q3CJ00+,02FEB2022:05:00:00,736,Interna,-34.588796,-58.38152
48Q3CJ00+,02FEB2022:06:00:00,1430,Egreso,-34.588796,-58.38152
48Q3CJ00+,02FEB2022:06:00:00,1947,Ingreso,-34.588796,-58.38152
48Q3CJ00+,02FEB2022:06:00:00,1401,Interna,-34.588796,-58.38152
48Q3CJ00+,02FEB2022:07:00:00,2187,Egreso,-34.588796,-58.38152
48Q3CJ00+,02FEB2022:07:00:00,3655,Ingreso,-34.588796,-58.38152
48Q3CJ00+,02FEB2022:07:00:00,2077,Interna,-34.588796,-58.38152
48Q3CJ00+,02FEB2022:08:00:00,2741,Egreso,-34.588796,-58.38152
48Q3CJ00+,02FEB2022:08:00:00,4226,Ingreso,-34.588796,-58.38152
48Q3CJ00+,02FEB2022:08:00:00,2576,Interna,-34.588796,-58.38152
48Q3CJ00+,02FEB2022:09:00:00,2906,Egreso,-34.588796,-58.38152
48Q3CJ00+,02FEB2022:09:00:00,4525,Ingreso,-34.588796,-58.38152
48Q3CJ00+,02FEB2022:09:00:00,2929,Interna,-34.588796,-58.38152
48Q3CJ00+,02FEB2022:10:00:00,3021,Egreso,-34.588796,-58.38152
